Architecture,run,n_parameters,01_error-train,loss-train,regions-full-0/1-train,h*-full-0/1-train,Schatten1-full-0/1-train,regions-pen-0/1-train,h*-pen-0/1-train,Schatten1-pen-0/1-train,regions-full-true_label-train,h*-full-true_label-train,Schatten1-full-true_label-train,regions-pen-true_label-train,h*-pen-true_label-train,Schatten1-pen-true_label-train,regions-full-est_label-train,h*-full-est_label-train,Schatten1-full-est_label-train,regions-pen-est_label-train,h*-pen-est_label-train,Schatten1-pen-est_label-train,regions-full-est_proba-train,h*-full-est_proba-train,Schatten1-full-est_proba-train,regions-pen-est_proba-train,h*-pen-est_proba-train,Schatten1-pen-est_proba-train,01_error-test,loss-test,regions-full-0/1-test,h*-full-0/1-test,Schatten1-full-0/1-test,regions-pen-0/1-test,h*-pen-0/1-test,Schatten1-pen-0/1-test,regions-full-true_label-test,h*-full-true_label-test,Schatten1-full-true_label-test,regions-pen-true_label-test,h*-pen-true_label-test,Schatten1-pen-true_label-test,regions-full-est_label-test,h*-full-est_label-test,Schatten1-full-est_label-test,regions-pen-est_label-test,h*-pen-est_label-test,Schatten1-pen-est_label-test,regions-full-est_proba-test,h*-full-est_proba-test,Schatten1-full-est_proba-test,regions-pen-est_proba-test,h*-pen-est_proba-test,Schatten1-pen-est_proba-test,01_error-ood_22,loss-ood_22,regions-full-0/1-ood_22,h*-full-0/1-ood_22,Schatten1-full-0/1-ood_22,regions-pen-0/1-ood_22,h*-pen-0/1-ood_22,Schatten1-pen-0/1-ood_22,regions-full-true_label-ood_22,h*-full-true_label-ood_22,Schatten1-full-true_label-ood_22,regions-pen-true_label-ood_22,h*-pen-true_label-ood_22,Schatten1-pen-true_label-ood_22,regions-full-est_label-ood_22,h*-full-est_label-ood_22,Schatten1-full-est_label-ood_22,regions-pen-est_label-ood_22,h*-pen-est_label-ood_22,Schatten1-pen-est_label-ood_22,regions-full-est_proba-ood_22,h*-full-est_proba-ood_22,Schatten1-full-est_proba-ood_22,regions-pen-est_proba-ood_22,h*-pen-est_proba-ood_22,Schatten1-pen-est_proba-ood_22,01_error-ood_45,loss-ood_45,regions-full-0/1-ood_45,h*-full-0/1-ood_45,Schatten1-full-0/1-ood_45,regions-pen-0/1-ood_45,h*-pen-0/1-ood_45,Schatten1-pen-0/1-ood_45,regions-full-true_label-ood_45,h*-full-true_label-ood_45,Schatten1-full-true_label-ood_45,regions-pen-true_label-ood_45,h*-pen-true_label-ood_45,Schatten1-pen-true_label-ood_45,regions-full-est_label-ood_45,h*-full-est_label-ood_45,Schatten1-full-est_label-ood_45,regions-pen-est_label-ood_45,h*-pen-est_label-ood_45,Schatten1-pen-est_label-ood_45,regions-full-est_proba-ood_45,h*-full-est_proba-ood_45,Schatten1-full-est_proba-ood_45,regions-pen-est_proba-ood_45,h*-pen-est_proba-ood_45,Schatten1-pen-est_proba-ood_45
width,7,2377,0.18500000000000005,0.37796882,613,0.613,746.7544381024098,1000,1.0,1000.0,613,0.613,746.7544381024098,1000,1.0,1000.0,613,0.613,746.7544381024098,1000,1.0,1000.0,613,0.5640947305015922,466.2949278168539,1000,0.682248685055527,598.8331307768822,0.31399999999999995,0.9289823,595,0.595,735.2323389698585,1000,1.0,1000.0,595,0.595,735.2323389698585,1000,1.0,1000.0,595,0.595,735.2323389698585,1000,1.0,1000.0,595,0.5597595335821515,470.9662919248415,1000,0.6999724158214985,626.8667094111443,0.365,1.1301757,588,0.588,729.992253156187,1000,1.0,1000.0,588,0.588,729.992253156187,1000,1.0,1000.0,588,0.588,729.992253156187,1000,1.0,1000.0,588,0.5423287879059744,452.2134671706729,1000,0.6759706823765892,597.9535325169563,0.521,1.9351294,603,0.603,737.1970495339349,1000,1.0,1000.0,603,0.603,737.1970495339349,1000,1.0,1000.0,603,0.603,737.1970495339349,1000,1.0,1000.0,603,0.5575317726692748,460.200980442096,1000,0.6759836309182812,597.8245292305946
width,7,2549,0.21399999999999997,0.42152992,499,0.499,656.159911409766,1000,1.0,1000.0,499,0.499,656.159911409766,1000,1.0,1000.0,499,0.499,656.159911409766,1000,1.0,1000.0,499,0.4568157753546959,381.51938501575586,1000,0.6394548857367505,546.8229427337646,0.30700000000000005,0.7126645,500,0.5,655.9582037714977,1000,1.0,1000.0,500,0.5,655.9582037714977,1000,1.0,1000.0,500,0.5,655.9582037714977,1000,1.0,1000.0,500,0.45058633818108296,386.61126385178505,1000,0.6588433750866789,566.0869621634483,0.362,0.90456206,500,0.5,653.4338826344002,1000,1.0,1000.0,500,0.5,653.4338826344002,1000,1.0,1000.0,500,0.5,653.4338826344002,1000,1.0,1000.0,500,0.4484245303411497,373.2963133245037,1000,0.6226276026052399,525.2243708968163,0.505,1.2988855,506,0.506,656.4862025369698,1000,1.0,1000.0,506,0.506,656.4862025369698,1000,1.0,1000.0,506,0.506,656.4862025369698,1000,1.0,1000.0,506,0.45787282798222617,372.3947800591644,1000,0.6138616921362369,520.674374639988
width,7,2727,0.21899999999999997,0.41461667,564,0.564,704.8390966797591,1000,1.0,1000.0,564,0.564,704.8390966797591,1000,1.0,1000.0,564,0.564,704.8390966797591,1000,1.0,1000.0,564,0.48127488330405366,406.5585023407211,1000,0.6487161469130102,550.4751177430153,0.28500000000000003,0.7422411,594,0.594,727.4950310326816,1000,1.0,1000.0,594,0.594,727.4950310326816,1000,1.0,1000.0,594,0.594,727.4950310326816,1000,1.0,1000.0,594,0.4888701441149562,413.0309276749218,1000,0.6543612597231687,555.9595848321915,0.368,0.95080554,567,0.567,703.2567606931427,1000,1.0,1000.0,567,0.567,703.2567606931427,1000,1.0,1000.0,567,0.567,703.2567606931427,1000,1.0,1000.0,567,0.48564444677987967,396.04357630811927,1000,0.6270009641678004,524.3582843542099,0.503,1.3626055,566,0.566,702.5999512638624,1000,1.0,1000.0,566,0.566,702.5999512638624,1000,1.0,1000.0,566,0.566,702.5999512638624,1000,1.0,1000.0,566,0.4713592023102547,387.3362349551456,1000,0.6163273401483192,513.2732941508293
width,7,2911,0.22499999999999998,0.44087845,554,0.554,699.1531795381561,1000,1.0,1000.0,554,0.554,699.1531795381561,1000,1.0,1000.0,554,0.554,699.1531795381561,1000,1.0,1000.0,554,0.48534189602388084,415.5076977136757,1000,0.6765822191482642,597.544656097889,0.31100000000000005,0.7132921,547,0.547,691.9451503538273,1000,1.0,1000.0,547,0.547,691.9451503538273,1000,1.0,1000.0,547,0.547,691.9451503538273,1000,1.0,1000.0,547,0.48744273353076595,414.58658261132393,1000,0.6782176813182325,600.323061645031,0.371,0.974557,549,0.549,695.5803285954427,1000,1.0,1000.0,549,0.549,695.5803285954427,1000,1.0,1000.0,549,0.549,695.5803285954427,1000,1.0,1000.0,549,0.49825399040685353,413.1044191343002,1000,0.6591476446492641,580.6549896597862,0.507,1.4036463,542,0.542,688.4026310124011,1000,1.0,1000.0,542,0.542,688.4026310124011,1000,1.0,1000.0,542,0.542,688.4026310124011,1000,1.0,1000.0,542,0.4863629194263447,405.09579161065926,1000,0.6514896924301782,573.2087416648865
width,7,3101,0.21199999999999997,0.4257801,626,0.626,754.0309261170089,1000,1.0,1000.0,626,0.626,754.0309261170089,1000,1.0,1000.0,626,0.626,754.0309261170089,1000,1.0,1000.0,626,0.5408511534261187,444.81187773278236,1000,0.659760298560074,578.7643759846687,0.30700000000000005,0.68648195,615,0.615,747.0255228334863,1000,1.0,1000.0,615,0.615,747.0255228334863,1000,1.0,1000.0,615,0.615,747.0255228334863,1000,1.0,1000.0,615,0.5471379693975114,454.25608519438595,1000,0.6746008341116433,596.9856268167496,0.368,0.8982034,600,0.6,732.6604158211566,1000,1.0,1000.0,600,0.6,732.6604158211566,1000,1.0,1000.0,600,0.6,732.6604158211566,1000,1.0,1000.0,600,0.5276409810716469,427.67691257046744,1000,0.6454048925765894,557.3133946657181,0.523,1.3302871,598,0.598,734.7899607991028,1000,1.0,1000.0,598,0.598,734.7899607991028,1000,1.0,1000.0,598,0.598,734.7899607991028,1000,1.0,1000.0,598,0.5357492296127977,429.3481094217539,1000,0.6397337093095308,558.7988236546516
width,7,3297,0.19899999999999995,0.40131995,678,0.678,789.4111854782518,1000,1.0,1000.0,678,0.678,789.4111854782518,1000,1.0,1000.0,678,0.678,789.4111854782518,1000,1.0,1000.0,678,0.5802477003738014,482.57576566457425,1000,0.6773086899097772,589.8368865847588,0.30100000000000005,0.77482,667,0.667,779.5326145552256,1000,1.0,1000.0,667,0.667,779.5326145552256,1000,1.0,1000.0,667,0.667,779.5326145552256,1000,1.0,1000.0,667,0.575888100337161,478.6888784869349,1000,0.6841353655660787,595.7865357398987,0.34199999999999997,0.97951174,658,0.658,772.8795354208329,1000,1.0,1000.0,658,0.658,772.8795354208329,1000,1.0,1000.0,658,0.658,772.8795354208329,1000,1.0,1000.0,658,0.577825553653667,468.5079860454087,1000,0.66222906381993,570.5126531720161,0.504,1.5245608,677,0.677,786.9517775522136,1000,1.0,1000.0,677,0.677,786.9517775522136,1000,1.0,1000.0,677,0.677,786.9517775522136,1000,1.0,1000.0,677,0.572173391081626,459.2759844128951,1000,0.6444807301045744,548.9961817264557
width,7,3499,0.17700000000000005,0.34715378,676,0.676,782.8599872176218,1000,1.0,1000.0,676,0.676,782.8599872176218,1000,1.0,1000.0,676,0.676,782.8599872176218,1000,1.0,1000.0,676,0.6060728155595978,501.86249865885657,1000,0.700482413112782,619.9304791688919,0.31299999999999994,0.98855644,662,0.662,773.6858763215176,1000,1.0,1000.0,662,0.662,773.6858763215176,1000,1.0,1000.0,662,0.662,773.6858763215176,1000,1.0,1000.0,662,0.5821517271186423,491.5481288991151,1000,0.7025289366313608,616.1787260174751,0.351,1.3051971,664,0.664,772.3973050790357,1000,1.0,1000.0,664,0.664,772.3973050790357,1000,1.0,1000.0,664,0.664,772.3973050790357,1000,1.0,1000.0,664,0.5848283979785194,486.75641130517903,1000,0.6887846707384357,597.4384355545044,0.516,2.0183256,677,0.677,782.4202623744014,1000,1.0,1000.0,677,0.677,782.4202623744014,1000,1.0,1000.0,677,0.677,782.4202623744014,1000,1.0,1000.0,677,0.601692656146162,494.22187089183313,1000,0.6845626411512832,594.7772057652473
width,7,3707,0.17700000000000005,0.34869096,732,0.732,830.4828240754334,1000,1.0,1000.0,732,0.732,830.4828240754334,1000,1.0,1000.0,732,0.732,830.4828240754334,1000,1.0,1000.0,732,0.6541402826803783,545.3800035930883,1000,0.7219685163482588,645.1594679355621,0.30000000000000004,0.9282702,718,0.718,819.7456670113608,1000,1.0,1000.0,718,0.718,819.7456670113608,1000,1.0,1000.0,718,0.718,819.7456670113608,1000,1.0,1000.0,718,0.644752165429393,546.3303367466598,1000,0.7351452723499007,657.7572254538536,0.354,1.1367646,711,0.711,814.3345153261971,1000,1.0,1000.0,711,0.711,814.3345153261971,1000,1.0,1000.0,711,0.711,814.3345153261971,1000,1.0,1000.0,711,0.6406219180086848,532.6362592158376,1000,0.7102390880187663,628.1322791576385,0.516,1.7986697,702,0.702,809.7938011672752,1000,1.0,1000.0,702,0.702,809.7938011672752,1000,1.0,1000.0,702,0.702,809.7938011672752,1000,1.0,1000.0,702,0.628625817547388,525.3148357559361,1000,0.7094425571332106,631.635810315609
width,7,3921,0.17300000000000004,0.3558706,759,0.759,847.9798682319108,1000,1.0,1000.0,759,0.759,847.9798682319108,1000,1.0,1000.0,759,0.759,847.9798682319108,1000,1.0,1000.0,759,0.628358284313898,515.8997908470074,1000,0.6874217057914126,604.9002442955971,0.32499999999999996,0.87152916,773,0.773,856.129690507521,1000,1.0,1000.0,773,0.773,856.129690507521,1000,1.0,1000.0,773,0.773,856.129690507521,1000,1.0,1000.0,773,0.6215071704168027,516.8909204576665,1000,0.6892609138393668,606.4593576788902,0.378,1.05146,752,0.752,842.9353648345864,1000,1.0,1000.0,752,0.752,842.9353648345864,1000,1.0,1000.0,752,0.752,842.9353648345864,1000,1.0,1000.0,752,0.6237254256959445,512.1788690668865,1000,0.6832595364971469,600.0282992720604,0.508,1.6031101,760,0.76,849.9741032399447,1000,1.0,1000.0,760,0.76,849.9741032399447,1000,1.0,1000.0,760,0.76,849.9741032399447,1000,1.0,1000.0,760,0.6192594618151084,506.4603592418312,1000,0.6698430830991795,583.5943806767464
width,7,4141,0.19499999999999995,0.40834826,659,0.659,776.8459526048358,1000,1.0,1000.0,659,0.659,776.8459526048358,1000,1.0,1000.0,659,0.659,776.8459526048358,1000,1.0,1000.0,659,0.5848521349536974,483.0238670758316,1000,0.6963505746373092,614.9100411534309,0.30000000000000004,0.8301843,652,0.652,771.8155667644824,1000,1.0,1000.0,652,0.652,771.8155667644824,1000,1.0,1000.0,652,0.652,771.8155667644824,1000,1.0,1000.0,652,0.5899754845215756,491.3689434444301,1000,0.7029999952725328,627.7280421257019,0.36,0.97016156,664,0.664,780.1347639943808,1000,1.0,1000.0,664,0.664,780.1347639943808,1000,1.0,1000.0,664,0.664,780.1347639943808,1000,1.0,1000.0,664,0.589228531444961,475.8255227870692,1000,0.6761612818889785,590.3935904502869,0.513,1.395251,654,0.654,775.9239445485983,1000,1.0,1000.0,654,0.654,775.9239445485983,1000,1.0,1000.0,654,0.654,775.9239445485983,1000,1.0,1000.0,654,0.5707226879272636,460.58460972916083,1000,0.6586162533763453,571.9434704184532
width,7,4367,0.19199999999999995,0.3762953,740,0.74,833.8639404405891,1000,1.0,1000.0,740,0.74,833.8639404405891,1000,1.0,1000.0,740,0.74,833.8639404405891,1000,1.0,1000.0,740,0.6316716076309217,514.628084883267,1000,0.6804031701647517,593.1608805656433,0.31599999999999995,0.78347206,708,0.708,813.7042850034521,1000,1.0,1000.0,708,0.708,813.7042850034521,1000,1.0,1000.0,708,0.708,813.7042850034521,1000,1.0,1000.0,708,0.6173608323921737,512.4746856546269,1000,0.6946645767153622,612.1498681306839,0.36,0.99497306,723,0.723,820.9661945394173,1000,1.0,1000.0,723,0.723,820.9661945394173,1000,1.0,1000.0,723,0.723,820.9661945394173,1000,1.0,1000.0,723,0.6108808184468795,495.7197538508247,1000,0.6690379113767457,576.8638766407967,0.484,1.5324041,685,0.685,795.9247458750949,1000,1.0,1000.0,685,0.685,795.9247458750949,1000,1.0,1000.0,685,0.685,795.9247458750949,1000,1.0,1000.0,685,0.5988223472613101,482.7697050737685,1000,0.6625383755704992,574.1200834512711
width,7,4599,0.18200000000000005,0.3768966,811,0.811,880.9132614643908,1000,1.0,1000.0,811,0.811,880.9132614643908,1000,1.0,1000.0,811,0.811,880.9132614643908,1000,1.0,1000.0,811,0.6842811085091818,566.4415401370956,1000,0.7114377486832987,629.138400375843,0.31000000000000005,1.214889,786,0.786,865.8073832458874,1000,1.0,1000.0,786,0.786,865.8073832458874,1000,1.0,1000.0,786,0.786,865.8073832458874,1000,1.0,1000.0,786,0.6915243599282435,578.4010390300804,1000,0.7364352578540863,658.6885651946068,0.354,1.2968154,796,0.796,869.8319542559424,1000,1.0,1000.0,796,0.796,869.8319542559424,1000,1.0,1000.0,796,0.796,869.8319542559424,1000,1.0,1000.0,796,0.6615465327923017,545.2660971767049,1000,0.6988702935851017,610.4655194282532,0.51,2.0126517,775,0.775,856.0327816512062,1000,1.0,1000.0,775,0.775,856.0327816512062,1000,1.0,1000.0,775,0.775,856.0327816512062,1000,1.0,1000.0,775,0.6576569359732507,537.1899650455941,1000,0.6939417284863442,605.4506235122681
width,7,4837,0.19299999999999995,0.38296333,820,0.82,888.1223324392519,1000,1.0,1000.0,820,0.82,888.1223324392519,1000,1.0,1000.0,820,0.82,888.1223324392519,1000,1.0,1000.0,820,0.7000060628919587,585.1905293431741,1000,0.7255137638542412,648.350252866745,0.32099999999999995,0.94202393,805,0.805,878.6024032342851,1000,1.0,1000.0,805,0.805,878.6024032342851,1000,1.0,1000.0,805,0.805,878.6024032342851,1000,1.0,1000.0,805,0.6907584238311628,575.5094279806968,1000,0.7247581478943914,644.3701341152191,0.367,1.1959758,780,0.78,863.7346402969661,1000,1.0,1000.0,780,0.78,863.7346402969661,1000,1.0,1000.0,780,0.78,863.7346402969661,1000,1.0,1000.0,780,0.6726757485754131,552.8210818749808,1000,0.706765102281228,626.352069735527,0.514,1.7954164,795,0.795,872.2301514220408,1000,1.0,1000.0,795,0.795,872.2301514220408,1000,1.0,1000.0,795,0.795,872.2301514220408,1000,1.0,1000.0,795,0.6759906389468194,551.2412306379408,1000,0.6978335289944007,611.1392949223518
width,7,5081,0.15200000000000002,0.30538905,806,0.806,879.085227744779,1000,1.0,1000.0,806,0.806,879.085227744779,1000,1.0,1000.0,806,0.806,879.085227744779,1000,1.0,1000.0,806,0.7320598039724964,621.9716221354206,1000,0.7704497757198953,703.1278717517853,0.33499999999999996,1.2777308,807,0.807,876.6493541809133,1000,1.0,1000.0,807,0.807,876.6493541809133,1000,1.0,1000.0,807,0.807,876.6493541809133,1000,1.0,1000.0,807,0.7510909647524673,647.264949061453,1000,0.790228502154699,731.8678773641586,0.349,1.6377764,789,0.789,867.0610550156179,1000,1.0,1000.0,789,0.789,867.0610550156179,1000,1.0,1000.0,789,0.789,867.0610550156179,1000,1.0,1000.0,789,0.7137751963878478,599.6980142466011,1000,0.7513065564865323,680.3349229693413,0.513,2.9094682,816,0.816,886.1362105308742,1000,1.0,1000.0,816,0.816,886.1362105308742,1000,1.0,1000.0,816,0.816,886.1362105308742,1000,1.0,1000.0,816,0.7451464591327408,636.2815672320206,1000,0.7666100833456738,704.7460357546806
width,7,5331,0.19899999999999995,0.40950525,784,0.784,865.3351429296489,1000,1.0,1000.0,784,0.784,865.3351429296489,1000,1.0,1000.0,784,0.784,865.3351429296489,1000,1.0,1000.0,784,0.6745241960125147,558.9909590135185,1000,0.7178387226444412,646.8045435547829,0.33099999999999996,0.82118964,776,0.776,858.8072741003127,1000,1.0,1000.0,776,0.776,858.8072741003127,1000,1.0,1000.0,776,0.776,858.8072741003127,1000,1.0,1000.0,776,0.67359003704485,562.0536382253518,1000,0.72556169181918,659.8767941594124,0.361,1.0453777,760,0.76,847.9682546653108,1000,1.0,1000.0,760,0.76,847.9682546653108,1000,1.0,1000.0,760,0.76,847.9682546653108,1000,1.0,1000.0,760,0.6523471053244081,537.6538018344183,1000,0.7024684751433623,628.2557780146599,0.516,1.594622,763,0.763,849.0151880879575,1000,1.0,1000.0,763,0.763,849.0151880879575,1000,1.0,1000.0,763,0.763,849.0151880879575,1000,1.0,1000.0,763,0.6618493725294775,541.602823255101,1000,0.695329258784227,624.6789121627808
width,7,5587,0.15900000000000003,0.32465416,804,0.804,874.3827278811823,1000,1.0,1000.0,804,0.804,874.3827278811823,1000,1.0,1000.0,804,0.804,874.3827278811823,1000,1.0,1000.0,804,0.7337666619738439,624.3356677916832,1000,0.7677452819347464,697.1877017617226,0.31599999999999995,1.2655741,804,0.804,876.5608689191811,1000,1.0,1000.0,804,0.804,876.5608689191811,1000,1.0,1000.0,804,0.804,876.5608689191811,1000,1.0,1000.0,804,0.7469730510114397,639.4060013351527,1000,0.788227427484728,723.4995982646942,0.368,1.6899966,803,0.803,873.5778139321338,1000,1.0,1000.0,803,0.803,873.5778139321338,1000,1.0,1000.0,803,0.803,873.5778139321338,1000,1.0,1000.0,803,0.7335477277723496,619.6224701354389,1000,0.76682486749192,691.5859571695328,0.5369999999999999,2.882361,791,0.791,867.3793368014692,1000,1.0,1000.0,791,0.791,867.3793368014692,1000,1.0,1000.0,791,0.791,867.3793368014692,1000,1.0,1000.0,791,0.7215667186759678,605.0756484823775,1000,0.7546107738051046,679.4858401417732
width,7,5849,0.20099999999999996,0.4557513,765,0.765,849.175527441475,1000,1.0,1000.0,765,0.765,849.175527441475,1000,1.0,1000.0,765,0.765,849.175527441475,1000,1.0,1000.0,765,0.7202984918425211,626.5237836181761,1000,0.7927756457901743,731.7093359827995,0.32399999999999995,1.1597483,746,0.746,836.683120770633,1000,1.0,1000.0,746,0.746,836.683120770633,1000,1.0,1000.0,746,0.746,836.683120770633,1000,1.0,1000.0,746,0.6999675835161772,616.3013328428559,1000,0.803006587199761,744.2578892111778,0.393,1.4128033,741,0.741,833.7210244650181,1000,1.0,1000.0,741,0.741,833.7210244650181,1000,1.0,1000.0,741,0.741,833.7210244650181,1000,1.0,1000.0,741,0.6989434138267976,606.2873592316231,1000,0.7882054516219383,725.7729065418243,0.5429999999999999,2.299045,752,0.752,843.237456804044,1000,1.0,1000.0,752,0.752,843.237456804044,1000,1.0,1000.0,752,0.752,843.237456804044,1000,1.0,1000.0,752,0.7070400084664956,615.6073843440506,1000,0.785471927049775,722.0624329447746
width,7,6117,0.14,0.30973792,817,0.817,885.598824007547,1000,1.0,1000.0,817,0.817,885.598824007547,1000,1.0,1000.0,817,0.817,885.598824007547,1000,1.0,1000.0,817,0.7309489903531119,619.9267287882443,1000,0.7664812405141932,699.3382325768471,0.33599999999999997,1.5994169,793,0.793,870.6749980759166,1000,1.0,1000.0,793,0.793,870.6749980759166,1000,1.0,1000.0,793,0.793,870.6749980759166,1000,1.0,1000.0,793,0.7225684391117371,623.6406298210862,1000,0.7823502108562896,715.3084415197372,0.366,2.0305455,812,0.812,882.0004681783768,1000,1.0,1000.0,812,0.812,882.0004681783768,1000,1.0,1000.0,812,0.812,882.0004681783768,1000,1.0,1000.0,812,0.7195711133407323,610.5073437562376,1000,0.7614068255996749,686.7461066246033,0.522,3.3658347,797,0.797,872.1300127956295,1000,1.0,1000.0,797,0.797,872.1300127956295,1000,1.0,1000.0,797,0.797,872.1300127956295,1000,1.0,1000.0,797,0.7133506458268264,601.9110466512157,1000,0.7535791267283876,680.6761038899422
width,7,6391,0.16900000000000004,0.33332995,829,0.829,893.617337759028,1000,1.0,1000.0,829,0.829,893.617337759028,1000,1.0,1000.0,829,0.829,893.617337759028,1000,1.0,1000.0,829,0.732123722340202,624.1736972237145,1000,0.7664799631392736,697.4368355870247,0.34099999999999997,1.194704,812,0.812,881.6088960053468,1000,1.0,1000.0,812,0.812,881.6088960053468,1000,1.0,1000.0,812,0.812,881.6088960053468,1000,1.0,1000.0,812,0.7366622620135437,630.7213729335086,1000,0.7808186713615699,714.2275013327599,0.359,1.6030515,810,0.81,880.7626941674193,1000,1.0,1000.0,810,0.81,880.7626941674193,1000,1.0,1000.0,810,0.81,880.7626941674193,1000,1.0,1000.0,810,0.7314308976460924,622.458613896776,1000,0.7696208114708998,703.246715426445,0.482,2.6227908,815,0.815,884.3738493227285,1000,1.0,1000.0,815,0.815,884.3738493227285,1000,1.0,1000.0,815,0.815,884.3738493227285,1000,1.0,1000.0,815,0.7235758547217799,616.9146205424944,1000,0.7607019626539385,693.2933211326599
width,7,6671,0.15400000000000003,0.3069201,799,0.799,874.5476574774505,1000,1.0,1000.0,799,0.799,874.5476574774505,1000,1.0,1000.0,799,0.799,874.5476574774505,1000,1.0,1000.0,799,0.7508107175569589,640.1201343160499,1000,0.7813012462874357,719.0154359340668,0.32599999999999996,1.2629373,804,0.804,876.0541893513972,1000,1.0,1000.0,804,0.804,876.0541893513972,1000,1.0,1000.0,804,0.804,876.0541893513972,1000,1.0,1000.0,804,0.7469909859635913,637.9940465802091,1000,0.7812107037047561,719.2138971686363,0.379,1.6042465,799,0.799,874.1617459032707,1000,1.0,1000.0,799,0.799,874.1617459032707,1000,1.0,1000.0,799,0.799,874.1617459032707,1000,1.0,1000.0,799,0.7397398265808324,627.832342875861,1000,0.7708800703735916,706.2551019191742,0.508,2.6034267,779,0.779,860.219855520084,1000,1.0,1000.0,779,0.779,860.219855520084,1000,1.0,1000.0,779,0.779,860.219855520084,1000,1.0,1000.0,779,0.7330952389618923,619.0304212533574,1000,0.7664410215250811,704.1721298098564
width,7,6957,0.16100000000000003,0.32079935,895,0.895,935.8129019021167,1000,1.0,1000.0,895,0.895,935.8129019021167,1000,1.0,1000.0,895,0.895,935.8129019021167,1000,1.0,1000.0,895,0.7455425225379957,653.0611618476341,1000,0.7604745119299469,694.9404562115669,0.31599999999999995,1.4542452,880,0.88,926.6279215318858,1000,1.0,1000.0,880,0.88,926.6279215318858,1000,1.0,1000.0,880,0.88,926.6279215318858,1000,1.0,1000.0,880,0.7534314840583187,663.2162883839674,1000,0.7808556582765228,720.6130127906799,0.385,2.0361295,882,0.882,927.3435411003117,1000,1.0,1000.0,882,0.882,927.3435411003117,1000,1.0,1000.0,882,0.882,927.3435411003117,1000,1.0,1000.0,882,0.732141297949205,640.0438136580144,1000,0.7523424137944021,689.3365857601166,0.506,3.1323013,877,0.877,925.3427078197512,1000,1.0,1000.0,877,0.877,925.3427078197512,1000,1.0,1000.0,877,0.877,925.3427078197512,1000,1.0,1000.0,877,0.7354426868859373,643.1771849849405,1000,0.7585141554409628,695.4386758804321
width,7,7249,0.15000000000000002,0.31718662,826,0.826,891.7873398584647,1000,1.0,1000.0,826,0.826,891.7873398584647,1000,1.0,1000.0,826,0.826,891.7873398584647,1000,1.0,1000.0,826,0.7156421152515751,603.4368850218108,1000,0.743748173777806,670.2917369008064,0.31499999999999995,1.1080467,815,0.815,882.9419649351813,1000,1.0,1000.0,815,0.815,882.9419649351813,1000,1.0,1000.0,815,0.815,882.9419649351813,1000,1.0,1000.0,815,0.7198352951209188,615.2775308426071,1000,0.7619036220890125,693.6993843913078,0.349,1.2973611,815,0.815,883.8625070498858,1000,1.0,1000.0,815,0.815,883.8625070498858,1000,1.0,1000.0,815,0.815,883.8625070498858,1000,1.0,1000.0,815,0.7196765684825728,610.0857966686642,1000,0.7534938223569714,684.3027269244194,0.519,2.0601566,800,0.8,873.8721063235666,1000,1.0,1000.0,800,0.8,873.8721063235666,1000,1.0,1000.0,800,0.8,873.8721063235666,1000,1.0,1000.0,800,0.7029720896343228,586.9225450653654,1000,0.7312241839291441,654.8727915883064
width,7,7547,0.11499999999999999,0.24049485,841,0.841,902.5305979271628,1000,1.0,1000.0,841,0.841,902.5305979271628,1000,1.0,1000.0,841,0.841,902.5305979271628,1000,1.0,1000.0,841,0.7705297214025667,666.4820334853832,1000,0.791010855181964,726.5753738880157,0.355,2.5301874,857,0.857,911.6014171865943,1000,1.0,1000.0,857,0.857,911.6014171865943,1000,1.0,1000.0,857,0.857,911.6014171865943,1000,1.0,1000.0,857,0.7672063094194532,666.7017278300569,1000,0.7927301982701868,726.8101936578751,0.359,2.5729008,820,0.82,884.5480776705049,1000,1.0,1000.0,820,0.82,884.5480776705049,1000,1.0,1000.0,820,0.82,884.5480776705049,1000,1.0,1000.0,820,0.7421972809840337,640.1070612274846,1000,0.7834495639255695,710.9209658503532,0.509,3.924469,836,0.836,897.7718236930184,1000,1.0,1000.0,836,0.836,897.7718236930184,1000,1.0,1000.0,836,0.836,897.7718236930184,1000,1.0,1000.0,836,0.7574792491308687,651.2462864422736,1000,0.7798828526193433,710.2989757061005
